filename,width,height,class,xmin,ymin,xmax,ymax
235.jpg,400,300,greentriangle,18,1,88,52
1979.jpg,400,300,bluetriangle,17,7,79,58
221.jpg,300,400,redcircle,51,40,163,152
547.jpg,400,300,greentriangle,5,22,78,95
209.jpg,400,300,greencircle,8,35,81,107
1945.jpg,300,400,greencircle,48,45,147,149
2294.jpg,400,300,bluetriangle,13,12,78,67
2280.jpg,300,400,greencircle,19,22,80,83
1789.jpg,300,400,bluesquare,19,30,59,99
1951.jpg,300,400,greencircle,32,40,140,161
1004.jpg,300,400,redsquare,12,12,73,91
590.jpg,400,300,greensquare,14,18,70,74
1762.jpg,400,300,greentriangle,11,40,107,125
3175.jpg,400,300,redcircle,16,9,93,79
3161.jpg,300,400,redsquare,24,7,94,77
1776.jpg,400,300,redcircle,42,22,154,133
584.jpg,400,300,bluesquare,2,21,66,83
1010.jpg,300,400,bluecircle,13,14,76,77
1038.jpg,400,300,bluetriangle,36,28,142,127
2531.jpg,400,300,redsquare,39,19,192,150
2257.jpg,300,400,bluecircle,23,27,104,90
3149.jpg,300,400,bluesquare,35,27,108,100
1986.jpg,400,300,greentriangle,11,26,89,120
1992.jpg,300,400,greencircle,2,21,66,68
2243.jpg,300,400,bluetriangle,5,21,63,79
2525.jpg,400,300,redcircle,28,24,101,93
2914.jpg,300,400,bluecircle,26,16,86,79
989.jpg,300,400,redsquare,14,0,95,81
745.jpg,300,400,redcircle,7,32,111,136
2900.jpg,400,300,greentriangle,33,6,141,62
2096.jpg,400,300,bluesquare,36,48,148,160
2928.jpg,300,400,greencircle,3,32,94,122
779.jpg,300,400,bluecircle,15,12,85,77
2082.jpg,400,300,greencircle,2,18,71,87
2069.jpg,400,300,bluesquare,12,15,142,144
1560.jpg,400,300,bluetriangle,11,11,96,76
792.jpg,400,300,redsquare,23,20,106,105
1206.jpg,300,400,redcircle,32,29,113,110
1212.jpg,400,300,greencircle,11,7,102,95
786.jpg,400,300,greentriangle,3,27,126,127
2055.jpg,300,400,bluesquare,31,0,101,70
2733.jpg,300,400,greensquare,7,42,107,142
976.jpg,400,300,redcircle,24,16,105,94
962.jpg,300,400,greencircle,19,43,99,129
2727.jpg,300,400,redtriangle,24,22,80,75
2041.jpg,300,400,redcircle,41,48,137,144
1548.jpg,400,300,bluetriangle,40,50,154,158
2726.jpg,300,400,bluetriangle,60,55,182,167
963.jpg,300,400,bluecircle,14,9,54,65
1549.jpg,300,400,redcircle,51,0,155,104
2040.jpg,300,400,redsquare,42,8,141,107
977.jpg,300,400,greensquare,39,27,142,130
2732.jpg,400,300,greensquare,12,27,104,137
787.jpg,300,400,greentriangle,1,26,59,84
1213.jpg,300,400,bluecircle,16,7,85,76
1575.jpg,300,400,bluecircle,1,18,74,84
1561.jpg,300,400,greensquare,30,21,135,124
2068.jpg,400,300,bluecircle,9,6,65,62
1207.jpg,400,300,redcircle,13,20,79,96
793.jpg,400,300,bluecircle,7,27,65,85
778.jpg,300,400,redtriangle,16,39,144,139
2083.jpg,300,400,greensquare,34,46,141,144
2929.jpg,400,300,redcircle,8,40,88,121
2901.jpg,300,400,redtriangle,17,3,103,73
744.jpg,300,400,bluecircle,18,22,71,78
988.jpg,300,400,redsquare,50,7,162,119
750.jpg,400,300,greensquare,24,31,87,98
2915.jpg,300,400,redcircle,27,54,122,164
2242.jpg,300,400,greencircle,52,18,173,139
1993.jpg,300,400,redtriangle,0,7,40,83
2524.jpg,300,400,redsquare,10,36,111,137
2530.jpg,300,400,greentriangle,0,28,61,98
1039.jpg,400,300,redtriangle,20,27,86,93
1987.jpg,300,400,greentriangle,66,45,222,154
3148.jpg,400,300,greencircle,20,47,124,151
2256.jpg,300,400,bluecircle,17,32,90,98
1777.jpg,400,300,bluecircle,43,13,129,99
3160.jpg,300,400,greentriangle,8,2,74,60
1011.jpg,300,400,redcircle,21,27,84,90
585.jpg,400,300,bluecircle,18,2,139,123
591.jpg,300,400,greensquare,40,27,143,130
1005.jpg,300,400,bluesquare,19,26,131,137
3174.jpg,300,400,redtriangle,18,19,84,74
1763.jpg,300,400,bluesquare,14,30,80,96
1950.jpg,400,300,bluetriangle,32,29,203,116
1788.jpg,400,300,bluecircle,11,6,73,69
2281.jpg,300,400,redcircle,16,10,85,83
2295.jpg,300,400,greencircle,23,12,76,65
1944.jpg,300,400,bluecircle,1,1,59,59
220.jpg,300,400,redtriangle,2,28,58,84
546.jpg,300,400,redtriangle,21,23,91,77
552.jpg,300,400,redsquare,21,30,140,149
1978.jpg,300,400,greencircle,9,32,66,98
234.jpg,300,400,redsquare,13,15,71,74
2336.jpg,300,400,bluetriangle,14,33,83,102
3028.jpg,400,300,bluetriangle,22,5,88,39
1159.jpg,400,300,bluetriangle,11,16,88,93
2450.jpg,400,300,bluecircle,39,5,125,91
2444.jpg,400,300,redtriangle,42,52,140,176
2322.jpg,300,400,redtriangle,9,11,78,80
1603.jpg,400,300,bluesquare,26,28,93,98
397.jpg,300,400,redtriangle,31,26,105,81
3014.jpg,300,400,greencircle,1,14,53,70
1165.jpg,300,400,bluesquare,20,41,132,153
1171.jpg,400,300,bluetriangle,5,24,149,123
2478.jpg,400,300,redcircle,19,8,69,74
3000.jpg,300,400,bluetriangle,17,1,69,57
383.jpg,300,400,redtriangle,34,1,103,70
1617.jpg,400,300,bluesquare,3,24,87,106
368.jpg,400,300,redsquare,45,5,149,109
1824.jpg,400,300,bluesquare,31,42,189,200
2493.jpg,300,400,bluetriangle,29,23,127,73
2487.jpg,300,400,greentriangle,9,32,109,121
1830.jpg,400,300,greentriangle,22,19,78,81
354.jpg,400,300,bluecircle,22,26,98,102
1818.jpg,400,300,bluecircle,4,22,74,103
432.jpg,400,300,redcircle,25,48,105,169
426.jpg,300,400,redsquare,0,21,73,95
340.jpg,300,400,bluesquare,4,36,94,112
2652.jpg,300,400,redcircle,0,32,73,100
817.jpg,300,400,greensquare,6,53,127,174
57.jpg,400,300,redsquare,28,14,108,87
5.jpg,400,300,redsquare,19,31,122,124
2134.jpg,300,400,redsquare,43,59,188,196
2120.jpg,300,400,greentriangle,34,32,154,135
1429.jpg,300,400,redtriangle,14,1,99,51
803.jpg,300,400,bluecircle,22,13,92,90
43.jpg,400,300,greensquare,25,31,116,122
2646.jpg,300,400,greentriangle,17,10,103,86
1367.jpg,400,300,bluecircle,7,9,73,75
2108.jpg,400,300,bluesquare,0,23,52,80
195.jpg,400,300,redtriangle,14,10,72,73
1401.jpg,300,400,bluecircle,43,33,140,130
181.jpg,300,400,redsquare,9,17,82,90
1373.jpg,400,300,greencircle,21,10,97,86
1398.jpg,400,300,bluesquare,35,27,116,108
94.jpg,400,300,greentriangle,28,18,90,74
2849.jpg,400,300,bluesquare,17,11,74,70
2691.jpg,400,300,greensquare,24,5,141,96
2685.jpg,300,400,bluesquare,12,7,83,80
618.jpg,400,300,greensquare,41,56,158,178
80.jpg,300,400,redsquare,1,12,113,124
630.jpg,300,400,bluesquare,14,7,73,72
156.jpg,300,400,redtriangle,47,55,149,169
142.jpg,300,400,greencircle,19,18,116,75
624.jpg,300,400,redtriangle,28,23,93,71
2861.jpg,300,400,redsquare,1,55,113,167
154.jpg,400,300,bluecircle,12,11,109,108
632.jpg,300,400,greentriangle,30,22,94,78
2877.jpg,300,400,bluetriangle,27,10,81,76
2863.jpg,300,400,redcircle,20,40,111,130
626.jpg,300,400,bluesquare,31,5,109,80
140.jpg,300,400,greensquare,49,17,170,138
168.jpg,400,300,bluesquare,4,42,122,146
2693.jpg,400,300,redcircle,3,46,124,167
96.jpg,300,400,bluecircle,30,9,104,95
82.jpg,300,400,bluetriangle,42,16,126,64
2687.jpg,400,300,greensquare,41,37,128,111
1403.jpg,300,400,redcircle,24,35,106,111
197.jpg,400,300,greentriangle,21,5,101,61
69.jpg,400,300,redcircle,12,33,75,99
1365.jpg,400,300,bluetriangle,27,38,147,129
829.jpg,400,300,bluecircle,34,35,103,106
1371.jpg,300,400,redcircle,20,32,89,116
2678.jpg,400,300,greensquare,26,37,119,130
183.jpg,300,400,bluesquare,9,19,84,97
1417.jpg,300,400,redtriangle,12,1,83,65
2136.jpg,300,400,redsquare,28,47,123,146
7.jpg,300,400,bluetriangle,28,17,100,83
1359.jpg,300,400,greencircle,32,4,136,80
2888.jpg,300,400,greentriangle,35,53,179,170
2650.jpg,400,300,redcircle,1,12,57,64
2644.jpg,400,300,greensquare,46,1,167,122
41.jpg,400,300,redcircle,45,40,141,136
801.jpg,400,300,greensquare,48,10,144,89
2122.jpg,400,300,bluesquare,27,2,83,58
430.jpg,300,400,redtriangle,4,15,59,72
356.jpg,300,400,redsquare,18,27,77,82
342.jpg,400,300,greencircle,21,13,77,69
424.jpg,400,300,bluetriangle,33,42,124,132
1198.jpg,400,300,redcircle,35,26,137,138
2491.jpg,400,300,bluetriangle,30,33,98,112
1826.jpg,400,300,redsquare,22,3,82,67
1832.jpg,300,400,redtriangle,30,16,99,85
2485.jpg,400,300,redtriangle,4,48,150,154
418.jpg,300,400,redcircle,0,24,58,82
3016.jpg,400,300,redcircle,6,13,66,79
2308.jpg,400,300,greensquare,23,34,127,138
395.jpg,400,300,bluecircle,11,9,68,57
1601.jpg,300,400,redcircle,4,9,68,47
1615.jpg,300,400,redtriangle,47,69,147,209
381.jpg,400,300,greensquare,28,35,136,118
3002.jpg,300,400,bluesquare,33,18,114,99
1173.jpg,300,400,greencircle,0,23,61,76
2452.jpg,300,400,redcircle,22,25,113,115
2334.jpg,300,400,greencircle,14,8,67,66
2320.jpg,400,300,bluecircle,4,4,73,60
1629.jpg,400,300,bluesquare,1,18,74,91
2446.jpg,400,300,greencircle,20,4,78,62
544.jpg,300,400,greentriangle,19,12,88,81
222.jpg,400,300,redcircle,22,18,85,77
236.jpg,400,300,redsquare,22,8,87,62
550.jpg,300,400,greencircle,25,26,97,85
578.jpg,300,400,bluesquare,29,37,97,116
2283.jpg,300,400,redtriangle,34,43,126,133
1952.jpg,400,300,bluetriangle,8,4,69,65
1946.jpg,300,400,bluetriangle,7,31,61,111
3189.jpg,300,400,bluecircle,42,14,128,105
2297.jpg,400,300,greentriangle,10,24,69,85
587.jpg,400,300,bluecircle,20,5,82,68
1013.jpg,400,300,greensquare,23,42,152,144
3162.jpg,400,300,redsquare,34,32,105,142
1775.jpg,400,300,greentriangle,4,14,62,72
1761.jpg,300,400,bluecircle,20,8,83,68
2268.jpg,300,400,greencircle,6,4,67,65
3176.jpg,300,400,redsquare,11,9,123,104
1007.jpg,400,300,bluetriangle,16,13,78,64
593.jpg,400,300,bluetriangle,23,5,86,40
2526.jpg,300,400,bluesquare,27,48,161,182
1991.jpg,400,300,greentriangle,24,26,112,155
1749.jpg,300,400,redtriangle,0,16,104,93
2240.jpg,300,400,bluecircle,14,7,70,63
2254.jpg,300,400,greencircle,25,34,87,138
1985.jpg,300,400,redcircle,35,33,118,116
2532.jpg,400,300,redcircle,48,42,163,144
746.jpg,300,400,bluesquare,14,4,86,87
2903.jpg,400,300,greencircle,11,12,115,104
2917.jpg,400,300,bluecircle,2,26,76,97
752.jpg,300,400,redsquare,1,14,61,66
1588.jpg,300,400,redcircle,2,34,103,132
2081.jpg,300,400,bluesquare,32,0,107,78
2095.jpg,400,300,greensquare,30,18,106,104
1577.jpg,300,400,greentriangle,13,32,100,115
2718.jpg,400,300,greentriangle,34,3,121,94
1211.jpg,400,300,redcircle,31,1,141,113
785.jpg,400,300,redtriangle,3,7,115,119
949.jpg,300,400,greencircle,7,39,123,146
791.jpg,300,400,redcircle,1,26,64,83
1205.jpg,300,400,greentriangle,23,26,104,107
1563.jpg,300,400,redtriangle,34,14,111,91
2042.jpg,300,400,greentriangle,8,29,128,97
961.jpg,400,300,greencircle,31,13,94,75
2724.jpg,300,400,greencircle,6,36,88,122
2730.jpg,400,300,greentriangle,34,4,120,90
975.jpg,400,300,bluesquare,2,20,103,126
1239.jpg,300,400,bluesquare,5,30,84,109
2056.jpg,400,300,greencircle,35,0,107,63
1238.jpg,300,400,redcircle,10,16,68,66
974.jpg,400,300,bluesquare,25,14,106,95
2731.jpg,400,300,redsquare,6,0,109,103
2057.jpg,400,300,redsquare,17,14,74,68
2043.jpg,400,300,bluetriangle,21,13,84,60
2725.jpg,400,300,redsquare,13,29,91,108
960.jpg,300,400,greentriangle,3,43,70,132
1204.jpg,400,300,greensquare,3,8,59,64
790.jpg,300,400,bluesquare,6,5,64,44
948.jpg,300,400,redcircle,14,20,91,101
1562.jpg,400,300,redsquare,8,14,69,82
1576.jpg,400,300,redsquare,6,7,66,68
784.jpg,300,400,bluetriangle,27,39,149,160
1210.jpg,300,400,bluesquare,52,31,158,132
2719.jpg,300,400,redsquare,69,31,208,170
2094.jpg,400,300,bluesquare,17,9,104,92
2080.jpg,400,300,redtriangle,23,0,106,73
1589.jpg,300,400,greentriangle,32,35,136,137
753.jpg,400,300,bluesquare,40,4,123,87
2916.jpg,400,300,bluecircle,23,21,127,124
2902.jpg,300,400,redtriangle,0,4,58,60
747.jpg,400,300,greencircle,36,6,122,92
1984.jpg,400,300,greentriangle,6,41,77,134
2255.jpg,400,300,redcircle,29,20,120,111
2533.jpg,300,400,redtriangle,56,36,202,116
2527.jpg,300,400,bluecircle,58,34,179,122
2241.jpg,400,300,redcircle,38,32,152,153
1748.jpg,400,300,greensquare,10,5,70,65
1990.jpg,300,400,greensquare,9,2,134,127
3177.jpg,300,400,redcircle,0,17,63,77
2269.jpg,300,400,greensquare,3,10,88,59
1760.jpg,400,300,greentriangle,24,21,145,142
592.jpg,300,400,bluecircle,27,8,108,89
1006.jpg,300,400,bluesquare,39,21,131,138
1012.jpg,400,300,redtriangle,26,18,97,78
1774.jpg,400,300,bluesquare,41,20,137,78
3163.jpg,300,400,greencircle,24,3,86,65
2296.jpg,300,400,greencircle,8,16,63,69
3188.jpg,400,300,bluetriangle,34,26,110,99
1947.jpg,400,300,redtriangle,22,12,106,73
579.jpg,300,400,bluecircle,19,20,64,65
1953.jpg,400,300,redsquare,43,23,140,120
2282.jpg,400,300,greentriangle,14,1,68,70
237.jpg,300,400,bluesquare,43,11,140,108
551.jpg,400,300,bluetriangle,35,26,118,80
545.jpg,300,400,greencircle,34,21,110,98
223.jpg,400,300,redcircle,41,8,143,96
2321.jpg,300,400,redsquare,37,3,112,70
2447.jpg,300,400,bluetriangle,30,0,116,86
2453.jpg,300,400,greencircle,23,14,107,98
2335.jpg,300,400,redtriangle,22,43,143,164
3003.jpg,300,400,bluesquare,59,8,186,147
380.jpg,400,300,redsquare,2,36,90,124
1614.jpg,300,400,redsquare,15,23,88,101
1166.jpg,300,400,redcircle,5,4,71,70
1600.jpg,300,400,greencircle,21,20,90,75
394.jpg,400,300,redcircle,37,14,114,90
3017.jpg,400,300,bluetriangle,28,23,94,93
1833.jpg,300,400,redsquare,15,27,90,92
419.jpg,400,300,greencircle,41,15,127,101
2484.jpg,300,400,greencircle,18,28,84,94
2490.jpg,300,400,redcircle,9,29,113,132
1199.jpg,300,400,greentriangle,16,8,136,68
1827.jpg,400,300,greencircle,9,39,113,118
343.jpg,400,300,bluesquare,10,27,69,92
425.jpg,300,400,greencircle,0,39,93,136
431.jpg,300,400,bluetriangle,6,32,86,100
357.jpg,300,400,redcircle,22,17,75,75
800.jpg,400,300,bluetriangle,10,31,69,102
40.jpg,300,400,redsquare,4,23,69,78
2645.jpg,400,300,bluesquare,0,17,74,91
2123.jpg,300,400,redsquare,0,16,75,92
6.jpg,400,300,redsquare,52,42,179,169
2137.jpg,400,300,redcircle,11,32,110,120
2651.jpg,400,300,redsquare,23,17,114,108
2889.jpg,300,400,bluecircle,26,12,95,81
814.jpg,300,400,greencircle,0,24,108,145
1358.jpg,300,400,greencircle,8,20,57,106
54.jpg,400,300,greencircle,9,8,72,59
2679.jpg,400,300,greentriangle,28,0,88,58
1370.jpg,400,300,bluesquare,5,16,70,87
1416.jpg,300,400,bluetriangle,4,30,63,109
182.jpg,300,400,redtriangle,47,10,174,114
196.jpg,300,400,greentriangle,3,27,98,88
1402.jpg,300,400,bluesquare,22,1,82,61
828.jpg,300,400,greencircle,3,22,59,78
1364.jpg,400,300,redtriangle,8,9,90,123
68.jpg,400,300,redsquare,38,29,145,132
2686.jpg,300,400,redcircle,41,45,162,166
83.jpg,300,400,redsquare,21,1,94,96
169.jpg,400,300,greentriangle,25,0,98,72
97.jpg,300,400,greentriangle,10,37,122,149
2692.jpg,400,300,greencircle,12,19,89,96
627.jpg,300,400,greentriangle,32,21,101,90
2862.jpg,300,400,greencircle,24,24,80,80
141.jpg,400,300,redcircle,11,21,95,105
155.jpg,300,400,redtriangle,30,28,138,158
2876.jpg,300,400,redsquare,20,13,79,70
633.jpg,300,400,greensquare,12,50,116,154
2696.jpg,300,400,bluecircle,20,24,106,77
179.jpg,300,400,greencircle,27,17,87,77
87.jpg,300,400,bluesquare,31,6,108,80
2682.jpg,300,400,redsquare,15,0,75,50
637.jpg,300,400,bluesquare,30,0,94,63
2872.jpg,400,300,greensquare,11,13,98,95
151.jpg,400,300,greencircle,2,20,72,104
145.jpg,300,400,greencircle,26,30,130,100
2866.jpg,400,300,bluecircle,21,23,90,90
623.jpg,300,400,redtriangle,2,5,90,82
50.jpg,400,300,greencircle,15,6,70,59
2133.jpg,300,400,redtriangle,49,68,149,208
2.jpg,300,400,bluetriangle,14,28,70,84
2127.jpg,300,400,redtriangle,17,27,131,92
2899.jpg,300,400,bluetriangle,28,25,107,98
2641.jpg,400,300,redsquare,29,5,106,81
1348.jpg,400,300,redcircle,23,26,100,102
44.jpg,400,300,bluecircle,19,3,119,103
804.jpg,300,400,redcircle,22,27,128,122
2669.jpg,300,400,greentriangle,16,25,114,122
1360.jpg,300,400,greentriangle,5,36,85,123
1406.jpg,400,300,greensquare,10,9,71,70
192.jpg,300,400,bluecircle,18,12,80,81
186.jpg,400,300,bluecircle,32,9,109,85
1412.jpg,400,300,bluetriangle,21,21,84,131
1374.jpg,300,400,bluecircle,10,13,91,87
78.jpg,400,300,redtriangle,32,14,121,82
838.jpg,400,300,bluesquare,19,7,83,78
1823.jpg,400,300,redcircle,17,5,83,57
409.jpg,400,300,bluesquare,41,46,147,147
2494.jpg,400,300,greencircle,4,22,70,101
2480.jpg,300,400,greencircle,33,26,130,123
1189.jpg,300,400,bluetriangle,37,45,127,146
1837.jpg,300,400,bluesquare,45,40,146,146
353.jpg,300,400,bluesquare,20,26,77,85
435.jpg,300,400,greensquare,15,13,48,79
421.jpg,300,400,bluesquare,20,10,97,87
347.jpg,300,400,bluetriangle,30,21,111,102
1638.jpg,400,300,bluetriangle,19,26,102,135
2331.jpg,400,300,bluesquare,22,1,86,63
2443.jpg,400,300,greentriangle,19,23,116,120
2325.jpg,400,300,greensquare,31,18,118,100
3013.jpg,300,400,redcircle,7,17,65,75
390.jpg,300,400,bluesquare,19,49,123,158
1604.jpg,400,300,bluesquare,30,22,137,117
1162.jpg,400,300,redcircle,26,10,99,83
1176.jpg,300,400,redsquare,40,18,123,98
1610.jpg,400,300,bluesquare,8,17,81,89
384.jpg,300,400,bluetriangle,43,56,166,175
3007.jpg,400,300,greentriangle,36,10,135,61
2319.jpg,400,300,redsquare,10,9,68,67
3198.jpg,300,400,redcircle,2,29,106,133
2286.jpg,400,300,redcircle,24,9,101,85
1957.jpg,400,300,greencircle,23,15,69,76
1943.jpg,300,400,bluesquare,5,19,91,99
2292.jpg,400,300,bluetriangle,4,27,69,88
227.jpg,400,300,greencircle,3,18,59,74
541.jpg,300,400,redtriangle,15,7,71,63
555.jpg,300,400,greentriangle,1,27,80,91
233.jpg,400,300,bluetriangle,69,10,211,116
1994.jpg,400,300,bluesquare,8,12,86,90
2245.jpg,300,400,redcircle,35,26,112,102
2523.jpg,300,400,greencircle,15,47,135,167
2537.jpg,300,400,redsquare,25,7,128,108
2251.jpg,300,400,bluetriangle,22,22,90,91
1980.jpg,400,300,greencircle,39,36,136,133
2279.jpg,400,300,redtriangle,15,29,113,141
3167.jpg,400,300,bluecircle,7,30,107,125
1770.jpg,300,400,redsquare,55,42,169,156
582.jpg,400,300,redsquare,28,6,122,97
1002.jpg,300,400,bluetriangle,36,24,144,82
596.jpg,400,300,redtriangle,3,27,127,129
1764.jpg,400,300,redsquare,37,31,189,183
3173.jpg,300,400,redcircle,0,20,58,78
2084.jpg,300,400,bluecircle,9,4,95,57
2090.jpg,300,400,redtriangle,11,10,111,94
1599.jpg,300,400,greentriangle,1,0,70,69
743.jpg,300,400,redcircle,8,10,62,87
2906.jpg,300,400,greensquare,34,3,104,72
2912.jpg,400,300,redcircle,15,5,54,63
964.jpg,400,300,redcircle,8,56,128,176
1228.jpg,300,400,redcircle,5,25,74,91
2721.jpg,300,400,greensquare,18,4,155,141
2047.jpg,300,400,redsquare,0,8,63,71
2053.jpg,400,300,bluecircle,38,2,119,77
2735.jpg,300,400,greentriangle,30,8,99,55
970.jpg,300,400,greencircle,28,20,103,95
958.jpg,400,300,bluesquare,6,31,144,167
1214.jpg,300,400,bluetriangle,9,13,101,103
780.jpg,400,300,redtriangle,26,15,125,78
1572.jpg,300,400,greencircle,28,34,96,103
1566.jpg,300,400,greensquare,33,26,126,154
794.jpg,300,400,greensquare,40,32,134,114
1200.jpg,300,400,bluesquare,6,14,89,97
2709.jpg,400,300,greencircle,7,31,70,94
1567.jpg,300,400,bluecircle,20,6,83,67
2708.jpg,300,400,redtriangle,12,22,45,91
1201.jpg,300,400,bluesquare,9,56,124,172
795.jpg,400,300,redsquare,26,31,120,124
781.jpg,300,400,greentriangle,47,4,152,106
1215.jpg,300,400,bluetriangle,52,47,186,144
959.jpg,300,400,redsquare,16,33,131,138
1573.jpg,300,400,bluesquare,16,27,142,137
2052.jpg,300,400,greensquare,30,1,114,59
971.jpg,300,400,greencircle,25,2,99,79
2734.jpg,300,400,bluetriangle,7,5,94,60
2720.jpg,300,400,bluecircle,16,34,128,146
1229.jpg,400,300,greensquare,1,47,101,147
965.jpg,300,400,greensquare,19,16,107,83
2046.jpg,300,400,greencircle,14,25,70,81
756.jpg,300,400,greentriangle,25,24,96,108
2913.jpg,300,400,bluetriangle,16,35,89,108
2907.jpg,400,300,redcircle,14,0,95,81
1598.jpg,400,300,bluetriangle,15,6,87,56
2091.jpg,300,400,greentriangle,2,8,82,89
2085.jpg,400,300,greencircle,4,39,94,143
597.jpg,400,300,bluesquare,4,40,89,125
1003.jpg,400,300,bluecircle,36,17,109,73
3172.jpg,300,400,greentriangle,5,17,92,72
1765.jpg,300,400,greensquare,12,12,82,81
1771.jpg,300,400,greentriangle,8,23,77,99
3166.jpg,400,300,bluecircle,1,13,73,86
2278.jpg,400,300,greensquare,39,60,155,184
1017.jpg,300,400,bluetriangle,13,43,106,134
583.jpg,300,400,redcircle,4,31,125,150
2536.jpg,300,400,bluesquare,19,1,78,54
1759.jpg,400,300,greencircle,14,21,87,94
1981.jpg,300,400,redsquare,77,55,238,182
2250.jpg,400,300,redtriangle,8,24,66,82
2244.jpg,400,300,greensquare,4,26,80,112
1995.jpg,400,300,bluecircle,19,29,112,126
2522.jpg,400,300,bluetriangle,19,14,112,87
554.jpg,300,400,bluecircle,41,38,127,124
232.jpg,400,300,redtriangle,51,20,159,150
226.jpg,400,300,greencircle,19,34,116,119
540.jpg,400,300,greensquare,15,7,80,63
2293.jpg,400,300,greensquare,2,13,121,85
1942.jpg,300,400,greentriangle,11,33,80,102
1956.jpg,400,300,redcircle,29,8,93,72
2287.jpg,300,400,greensquare,5,18,121,118
1177.jpg,400,300,redtriangle,42,8,127,74
2318.jpg,400,300,bluetriangle,3,29,122,103
385.jpg,400,300,greensquare,28,4,104,53
1611.jpg,300,400,greencircle,18,24,97,105
1605.jpg,400,300,greencircle,23,0,84,61
391.jpg,300,400,bluetriangle,14,7,100,85
3012.jpg,400,300,bluesquare,14,17,87,90
1163.jpg,300,400,greencircle,5,2,65,62
2442.jpg,400,300,redsquare,33,18,142,125
2324.jpg,300,400,redcircle,48,41,159,152
1639.jpg,300,400,redcircle,52,44,164,156
2456.jpg,400,300,redsquare,12,7,68,63
420.jpg,400,300,bluesquare,9,6,105,56
346.jpg,400,300,bluecircle,18,4,128,99
352.jpg,400,300,greencircle,28,1,149,122
434.jpg,400,300,redtriangle,19,27,95,100
1188.jpg,300,400,redtriangle,29,30,131,146
2481.jpg,300,400,greencircle,30,22,138,130
1836.jpg,400,300,redtriangle,5,21,122,111
1822.jpg,300,400,redcircle,11,3,72,64
2495.jpg,300,400,redsquare,5,43,107,145
408.jpg,300,400,bluesquare,13,35,83,137
1413.jpg,300,400,bluesquare,32,2,135,117
187.jpg,300,400,redcircle,32,27,129,112
839.jpg,300,400,bluesquare,19,44,160,170
79.jpg,400,300,greentriangle,12,34,66,103
1375.jpg,400,300,greensquare,34,11,137,114
1361.jpg,300,400,greentriangle,17,6,103,92
2668.jpg,300,400,greensquare,24,9,81,65
193.jpg,300,400,redtriangle,10,9,99,70
1407.jpg,400,300,redcircle,29,4,90,53
2126.jpg,300,400,bluetriangle,22,19,106,117
805.jpg,400,300,redtriangle,7,16,73,82
45.jpg,300,400,bluecircle,7,0,93,86
1349.jpg,300,400,redcircle,0,20,63,83
2640.jpg,400,300,greencircle,21,2,77,58
2898.jpg,300,400,bluesquare,14,6,84,76
2654.jpg,300,400,greencircle,12,26,111,114
811.jpg,400,300,bluesquare,30,9,147,130
51.jpg,300,400,greencircle,50,56,153,168
3.jpg,300,400,redtriangle,21,22,97,95
2132.jpg,400,300,greentriangle,16,6,89,96
144.jpg,300,400,bluetriangle,46,12,167,125
622.jpg,400,300,greentriangle,15,31,128,99
2867.jpg,400,300,redcircle,3,0,89,86
2873.jpg,300,400,greencircle,32,23,118,108
636.jpg,400,300,redtriangle,51,30,163,142
150.jpg,300,400,greentriangle,26,17,90,80
178.jpg,400,300,redcircle,14,8,70,57
2683.jpg,400,300,bluetriangle,3,26,58,97
86.jpg,300,400,redcircle,25,30,135,151
92.jpg,400,300,bluetriangle,25,30,94,99
2697.jpg,400,300,bluecircle,24,36,105,114
1388.jpg,400,300,redsquare,13,3,86,70
2681.jpg,400,300,bluesquare,42,29,139,126
2859.jpg,400,300,redsquare,37,12,190,143
2695.jpg,400,300,redsquare,28,11,101,84
608.jpg,300,400,greensquare,23,18,156,154
90.jpg,300,400,bluecircle,4,21,67,84
2865.jpg,400,300,bluetriangle,5,14,82,91
620.jpg,400,300,redsquare,5,30,66,91
146.jpg,400,300,bluecircle,14,17,91,66
152.jpg,400,300,bluecircle,8,21,68,82
634.jpg,300,400,greentriangle,14,4,72,62
2871.jpg,400,300,bluetriangle,36,15,111,80
2642.jpg,400,300,bluetriangle,34,56,155,177
47.jpg,400,300,greentriangle,7,4,42,62
807.jpg,400,300,greentriangle,26,8,86,49
2124.jpg,400,300,redtriangle,23,11,93,65
2130.jpg,400,300,greencircle,41,2,126,88
1.jpg,400,300,redcircle,23,5,120,102
1439.jpg,400,300,bluecircle,23,26,135,137
53.jpg,400,300,redcircle,21,10,79,51
813.jpg,300,400,greentriangle,10,25,88,99
2656.jpg,300,400,redtriangle,16,8,100,69
1377.jpg,400,300,redcircle,31,22,114,103
2118.jpg,300,400,greensquare,35,30,140,154
185.jpg,300,400,redtriangle,34,0,107,73
1411.jpg,300,400,bluetriangle,29,11,100,71
1405.jpg,400,300,redtriangle,4,37,108,171
191.jpg,300,400,bluecircle,14,22,77,79
1363.jpg,400,300,redtriangle,22,29,151,127
1834.jpg,300,400,bluecircle,4,22,85,103
378.jpg,400,300,redcircle,27,28,90,91
2483.jpg,400,300,greentriangle,3,26,106,130
2497.jpg,300,400,greensquare,21,26,77,82
1820.jpg,400,300,redsquare,33,14,137,106
1808.jpg,300,400,greencircle,28,18,97,81
344.jpg,400,300,greencircle,9,30,80,102
